url_length,num_dots,has_https,has_ip,keyword_count,num_hyphens,num_slashes,has_at_symbol,path_length,subdomain_depth,label
125,4,0,0,2,3,5,0,39,1,1
40,2,1,0,0,0,3,0,12,1,0
54,2,1,0,0,0,2,0,7,0,0
66,5,1,0,2,1,6,0,74,1,1
51,1,1,0,0,1,1,0,24,0,0
25,3,1,0,0,1,5,0,12,1,0
42,2,1,0,0,2,2,0,0,0,0
93,5,1,0,0,4,6,0,79,2,1
78,5,0,1,2,2,5,0,65,4,1
40,2,1,0,0,0,2,0,18,0,0
50,1,1,0,0,2,2,0,17,0,0
33,1,1,0,0,1,4,0,17,1,0
104,3,1,0,1,2,7,1,33,2,1
41,1,1,0,0,1,3,0,8,1,0
24,1,0,0,0,1,1,0,7,1,0
62,3,0,1,3,1,3,0,41,1,1
28,2,1,0,1,0,2,0,3,0,0
27,3,1,0,0,0,3,0,29,0,0
83,3,1,0,2,3,5,1,51,2,1
72,4,1,0,2,2,4,0,24,3,1
53,6,1,0,0,1,4,0,15,1,1
53,1,1,0,0,0,1,0,25,0,0
44,1,1,0,0,2,2,0,11,1,0
106,4,1,0,1,2,5,0,43,2,1
88,4,1,1,1,3,4,0,52,2,1
45,1,1,0,0,0,1,0,21,0,0
55,2,1,0,0,1,1,0,2,0,0
46,2,1,0,0,1,2,0,25,1,0
47,1,1,0,0,1,2,0,1,1,0
35,1,1,0,0,0,3,0,23,0,0
36,1,1,0,0,1,7,0,21,1,0
25,1,1,0,0,0,1,0,11,0,0
23,2,1,0,0,0,0,0,36,1,0
78,4,1,0,2,1,8,1,64,4,1
38,1,1,0,1,0,0,0,27,0,0
82,3,0,0,0,2,4,0,72,2,1
40,4,1,0,1,4,8,0,63,3,1
65,6,1,1,3,1,4,0,25,3,1
34,3,0,0,1,4,7,1,26,4,1
78,4,0,1,0,1,5,0,42,2,1
54,4,1,1,2,2,6,1,46,4,1
102,6,0,0,1,4,8,0,27,2,1
41,2,1,0,0,0,3,0,13,0,0
17,3,1,0,0,0,1,0,16,1,0
31,2,1,0,0,0,1,0,5,0,0
55,1,1,0,0,0,0,0,11,1,0
76,3,0,0,3,0,6,0,64,1,1
33,2,1,0,0,1,1,0,17,1,0
73,5,1,0,1,1,8,0,53,2,1
46,2,1,0,0,0,3,0,23,1,0
60,6,0,0,1,1,6,0,7,2,1
42,4,1,0,1,3,3,0,29,2,1
46,3,1,0,0,0,3,0,11,1,0
125,3,0,1,1,2,2,0,49,2,1
33,3,1,0,0,1,2,0,5,1,0
137,6,0,0,1,3,7,0,27,2,1
46,1,1,0,1,1,2,0,15,1,0
94,4,0,0,1,1,2,0,59,3,1
16,3,1,0,0,0,2,0,24,0,0
109,4,0,1,0,0,7,0,23,3,1
108,3,1,0,0,2,5,0,27,3,1
32,3,1,0,0,0,0,0,9,0,0
50,1,0,0,1,0,0,0,19,0,0
100,6,0,1,3,3,4,0,32,4,1
103,3,0,0,1,2,5,0,44,3,1
54,1,1,0,0,0,6,0,9,1,0
48,3,0,0,0,0,1,0,13,1,0
44,2,1,0,1,0,6,0,12,0,0
48,4,0,0,3,3,4,0,63,2,1
62,4,1,0,2,2,4,0,32,3,1
36,5,1,0,2,2,8,0,63,2,1
28,1,1,0,0,0,3,0,26,1,0
27,1,1,0,0,0,2,0,15,1,0
101,4,0,0,2,3,3,0,45,2,1
48,2,0,0,1,1,1,0,19,0,0
89,5,0,0,2,1,7,0,34,2,1
92,5,0,0,1,0,6,0,63,4,1
25,2,1,0,0,1,2,0,17,0,0
48,1,1,0,0,0,2,0,10,1,0
93,6,1,0,2,0,4,1,71,3,1
44,3,1,0,0,0,3,0,14,0,0
73,3,1,1,1,4,6,0,73,3,1
20,2,1,0,0,1,0,0,5,0,0
45,1,1,0,1,0,1,0,15,0,0
118,3,0,0,1,2,10,1,22,3,1
46,2,0,0,0,1,2,0,25,0,0
91,4,0,0,1,0,5,1,23,3,1
72,4,0,1,1,0,5,0,84,2,1
47,1,1,0,0,0,3,0,18,1,0
37,3,1,0,2,4,5,0,77,4,1
58,5,0,0,2,3,5,0,35,2,1
53,3,1,0,0,0,3,0,17,0,0
64,3,0,0,1,4,7,0,38,2,1
39,1,1,0,1,0,1,0,16,0,0
41,2,1,0,0,0,1,0,20,0,0
104,6,0,0,2,0,8,1,19,2,1
31,1,1,0,0,0,5,0,10,0,0
38,2,1,0,0,0,0,0,21,0,0
84,3,1,1,0,0,5,0,27,2,1
96,6,1,1,2,2,6,0,31,3,1
55,3,1,0,0,0,3,0,17,0,0
33,1,0,0,1,0,1,0,11,1,0
65,4,0,0,0,3,5,0,40,3,1
100,3,0,1,2,3,8,0,5,3,1
125,4,0,1,1,2,6,1,47,4,1
62,2,1,0,0,1,1,0,20,1,0
71,5,1,1,1,0,2,0,41,4,1
34,1,1,0,0,0,4,0,3,1,0
63,1,1,0,0,1,2,0,22,1,0
144,3,0,0,1,2,5,1,31,2,1
96,4,0,0,0,4,3,0,61,1,1
147,3,1,0,3,3,6,0,55,3,1
92,4,1,0,1,0,7,0,5,1,1
20,3,1,0,0,0,3,0,23,0,0
94,4,0,1,3,1,6,1,47,2,1
47,3,1,0,0,0,2,0,6,1,0
39,3,1,0,0,0,0,0,5,1,0
51,1,1,0,0,0,3,0,17,1,0
116,4,0,1,2,0,3,0,41,1,1
41,2,1,0,0,2,4,0,4,0,0
37,5,0,1,1,2,1,1,25,4,1
68,4,1,1,1,2,8,0,48,3,1
59,6,1,1,3,2,7,0,31,3,1
138,3,0,0,0,3,3,0,61,2,1
46,1,0,0,0,0,2,0,9,1,0
44,1,0,0,0,1,1,0,16,1,0
107,5,1,0,0,4,4,0,40,3,1
85,3,0,0,1,1,4,0,7,2,1
47,6,0,1,2,3,4,0,55,3,1
54,2,1,0,0,2,2,0,22,1,0
28,2,1,0,0,0,1,0,6,0,0
40,2,1,0,0,0,2,0,20,1,0
58,2,1,0,0,0,4,0,12,0,0
74,5,0,0,0,1,1,1,36,3,1
42,1,1,0,0,0,5,0,12,1,0
54,2,1,0,0,2,4,0,25,0,0
67,2,1,0,0,0,3,0,25,0,0
28,2,1,0,0,0,3,0,21,1,0
102,3,1,0,1,2,6,0,32,2,1
80,3,1,0,1,3,7,1,21,4,1
112,4,0,0,1,4,3,0,89,1,1
31,3,1,0,0,0,2,0,4,0,0
74,5,1,0,0,1,4,0,25,3,1
75,5,0,0,1,3,2,0,61,3,1
77,3,0,0,2,1,5,0,67,3,1
91,5,1,1,1,1,6,0,30,2,1
53,5,0,0,2,4,15,1,73,2,1
20,1,0,0,0,0,5,0,6,0,0
56,1,1,0,0,1,1,0,12,1,0
39,2,1,0,0,0,1,0,15,0,0
114,3,0,1,2,3,9,0,61,2,1
39,1,1,0,0,2,0,0,19,1,0
81,6,0,1,0,2,4,0,36,2,1
108,4,1,0,2,2,3,0,75,3,1
20,3,1,0,1,0,4,0,15,1,0
100,4,1,0,3,3,8,0,44,4,1
55,6,1,1,1,2,5,0,5,1,1
42,2,1,0,0,0,1,0,14,1,0
36,1,1,0,1,1,2,0,10,0,0
42,6,0,0,3,4,3,0,77,3,1
47,1,1,0,0,2,3,0,32,0,0
118,3,0,0,0,3,10,0,19,2,1
31,3,1,0,0,1,3,0,22,0,0
42,2,1,0,0,0,3,0,7,0,0
29,1,1,0,0,2,0,0,2,0,0
78,5,0,0,2,1,12,0,43,3,1
28,2,1,0,0,0,2,0,21,0,0
32,2,1,0,0,0,1,0,11,1,0
40,1,1,0,1,1,2,0,17,1,0
49,2,1,0,0,0,5,0,6,1,0
149,3,0,0,3,1,1,0,45,2,1
108,5,1,0,1,4,10,0,54,4,1
57,1,1,0,0,0,2,0,20,1,0
64,3,1,0,0,1,1,0,11,1,0
64,3,0,0,1,4,7,0,16,2,1
31,4,0,0,1,1,2,1,36,2,1
92,3,1,0,2,1,3,0,46,3,1
40,1,0,0,0,0,0,0,17,1,0
50,2,1,0,0,1,1,0,26,1,0
42,1,1,0,1,0,1,0,22,1,0
43,3,1,0,0,0,4,0,12,0,0
38,6,0,0,3,4,3,0,62,1,1
31,2,1,0,0,2,1,0,10,0,0
128,4,0,0,1,4,3,0,54,1,1
28,2,1,0,0,0,2,0,12,0,0
58,5,1,0,2,2,6,0,17,2,1
155,3,1,0,3,1,7,0,37,2,1
82,4,1,1,0,0,1,0,49,2,1
61,4,1,0,3,1,1,0,44,3,1
41,2,1,0,0,0,4,0,23,0,0
55,2,1,0,0,0,2,0,21,1,0
69,4,1,0,1,1,4,0,48,3,1
99,5,0,0,1,1,3,0,62,4,1
33,2,1,0,0,0,1,0,19,0,0
47,1,1,0,0,0,1,0,12,0,0
52,1,1,0,0,0,3,0,13,0,0
57,1,1,0,0,0,4,0,11,1,0
90,5,0,0,1,1,6,0,32,1,1
39,6,1,0,1,0,2,0,12,3,1
72,5,0,0,1,2,9,0,42,1,1
15,2,1,0,0,1,1,0,5,1,0
136,6,0,1,2,2,4,0,53,3,1
113,4,1,0,2,3,9,0,10,1,1
32,1,1,0,0,1,3,0,16,1,0
53,1,1,0,1,2,2,0,10,0,0
102,5,0,0,2,2,3,0,59,2,1
64,3,0,0,2,1,3,0,19,1,1
87,6,1,0,3,1,4,0,31,2,1
50,1,1,0,0,0,1,0,15,0,0
41,5,1,1,2,1,1,0,50,2,1
86,4,0,0,0,4,8,0,32,4,1
47,3,1,0,0,1,4,0,26,0,0
48,6,1,1,2,3,6,0,70,3,1
88,4,0,0,0,2,5,0,64,1,1
54,4,1,0,2,3,2,0,25,1,1
158,5,1,0,1,2,6,0,49,1,1
99,4,0,0,1,2,7,0,65,3,1
49,1,1,0,0,0,2,0,22,1,0
108,4,0,1,3,4,6,0,41,2,1
51,1,1,0,0,1,3,0,1,0,0
71,1,1,0,0,1,0,0,28,0,0
43,3,1,0,2,0,5,0,23,2,1
120,4,1,1,2,3,7,1,58,1,1
82,3,1,1,2,0,3,0,51,1,1
109,4,1,0,1,2,2,0,47,3,1
25,1,1,0,0,1,3,0,8,1,0
66,3,1,0,1,2,8,0,54,2,1
74,3,0,0,2,3,6,0,37,2,1
23,1,1,0,0,0,3,0,26,0,0
140,4,0,1,2,0,6,0,40,2,1
36,1,1,0,0,2,2,0,17,1,0
87,5,0,0,1,3,5,0,26,3,1
53,3,1,0,0,1,2,0,8,0,0
31,2,1,0,0,1,2,0,4,0,0
98,5,0,0,1,1,5,0,33,3,1
74,6,1,0,2,4,5,0,50,3,1
53,1,1,0,0,2,5,0,5,0,0
105,4,1,0,0,2,6,0,35,2,1
37,1,1,0,0,1,4,0,11,0,0
23,2,1,0,0,0,4,0,7,1,0
71,4,1,0,3,1,5,0,31,2,1
23,1,1,0,0,1,2,0,7,1,0
34,2,1,0,0,0,4,0,27,0,0
88,5,1,1,3,1,3,0,103,3,1
56,1,1,0,0,0,3,0,4,1,0
37,1,1,0,0,0,1,0,7,0,0
155,5,1,1,2,4,5,0,28,4,1
62,1,1,0,0,0,0,0,16,1,0
30,1,1,0,0,1,3,0,15,1,0
42,2,1,0,0,1,5,0,8,1,0
95,6,1,1,1,2,5,1,58,4,1
107,3,0,0,1,1,7,0,67,3,1
48,1,1,0,0,0,6,0,19,0,0
87,5,1,0,1,1,3,0,5,1,1
99,4,0,1,0,1,1,0,56,3,1
23,1,0,0,1,1,0,0,13,0,0
42,2,1,0,0,0,5,0,5,1,0
37,6,0,1,0,2,5,0,65,2,1
87,4,0,1,2,1,5,0,42,2,1
65,1,0,0,1,0,2,0,18,1,0
32,1,1,0,1,1,2,0,20,0,0
37,1,1,0,0,0,2,0,14,0,0
33,2,1,0,0,0,2,0,0,1,0
25,2,1,0,1,0,0,0,11,1,0
44,1,1,0,0,0,3,0,16,1,0
60,3,1,0,1,0,2,0,21,1,0
43,1,1,0,0,1,2,0,10,0,0
31,3,1,0,0,0,4,0,15,1,0
86,6,1,0,2,1,5,0,49,3,1
98,5,0,1,2,1,5,0,32,3,1
42,1,1,0,0,2,2,0,21,0,0
54,3,1,1,1,2,7,0,38,4,1
76,4,0,1,1,2,4,0,57,1,1
37,3,1,0,0,0,1,0,15,0,0
47,2,0,0,0,0,1,0,13,1,0
23,2,0,0,0,2,1,0,16,1,0
26,1,1,0,0,1,4,0,16,0,0
82,3,0,1,3,3,7,0,83,3,1
28,1,1,0,0,0,1,0,14,0,0
111,3,0,0,3,4,5,0,35,4,1
107,4,0,0,1,2,6,0,39,3,1
38,5,1,1,1,2,2,0,95,3,1
30,1,1,0,0,1,2,0,14,1,0
43,2,1,0,0,0,0,0,5,1,0
81,4,0,0,1,2,4,0,35,3,1
82,3,1,0,2,1,5,0,113,3,1
47,2,1,0,0,0,4,0,29,1,0
104,4,1,0,1,3,5,0,74,1,1
49,3,1,0,0,0,1,0,22,0,0
30,1,0,0,1,1,0,0,0,0,0
46,2,1,0,0,0,3,0,16,0,0
44,2,1,0,0,0,3,0,12,0,0
43,1,1,0,0,1,2,0,18,1,0
30,1,0,0,0,2,3,0,13,0,0
49,2,1,0,0,0,2,0,7,1,0
74,4,0,0,3,1,4,0,66,4,1
36,1,1,0,0,0,2,0,18,1,0
48,1,1,0,0,2,1,0,6,0,0
90,3,0,0,1,3,6,0,61,4,1
49,3,0,0,0,0,1,0,6,0,0
83,4,1,0,1,2,7,0,46,3,1
56,1,1,0,0,0,0,0,8,0,0
111,5,1,0,1,2,4,0,77,2,1
33,1,1,0,0,0,2,0,24,1,0
83,3,0,0,1,2,4,0,41,3,1
123,6,0,0,0,2,6,1,22,2,1
34,1,1,0,0,1,1,0,10,0,0
54,4,1,0,2,2,6,0,47,1,1
76,4,1,0,1,4,6,1,37,4,1
59,4,0,0,3,2,5,0,67,2,1
37,2,1,0,0,1,1,0,9,1,0
62,5,0,0,0,3,4,0,64,4,1
27,1,1,0,0,0,3,0,24,1,0
43,1,1,0,0,1,0,0,8,0,0
43,1,1,0,0,0,2,0,2,0,0
77,4,1,1,3,1,7,0,48,1,1
64,6,0,0,3,2,3,0,55,2,1
57,4,1,0,2,1,3,0,86,1,1
132,3,1,1,3,1,8,0,19,2,1
44,2,1,0,0,0,1,0,1,0,0
132,4,0,0,1,2,5,1,63,1,1
100,4,0,0,0,1,2,0,47,4,1
31,3,1,0,0,1,2,0,20,0,0
22,3,1,0,1,0,2,0,17,1,0
143,3,1,0,2,3,6,0,37,2,1
39,3,1,0,0,0,3,0,0,0,0
134,6,0,0,1,2,4,0,61,3,1
136,5,0,0,0,3,8,0,68,3,1
24,1,1,0,0,0,0,0,31,1,0
86,5,1,1,2,2,9,0,32,4,1
142,3,1,0,1,3,7,1,36,3,1
139,4,0,0,1,4,4,0,47,2,1
38,2,1,0,0,0,1,0,8,0,0
39,1,0,0,0,1,1,0,12,0,0
95,3,1,1,1,0,4,0,50,2,1
15,1,1,0,0,0,4,0,7,0,0
15,2,1,0,0,0,4,0,13,1,0
83,5,1,0,1,1,4,0,14,2,1
45,2,1,0,1,1,5,0,10,0,0
28,2,1,0,1,0,5,0,12,0,0
118,5,0,0,3,1,4,1,70,1,1
34,1,1,0,0,0,3,0,26,0,0
97,3,1,0,1,1,2,0,45,2,1
107,5,0,0,2,2,1,0,16,1,1
25,1,1,0,0,1,2,0,1,1,0
54,3,0,0,2,3,2,0,71,1,1
50,1,1,0,0,1,2,0,24,0,0
52,2,1,0,0,1,2,0,30,1,0
135,3,1,0,1,4,3,0,32,2,1
38,2,1,0,0,2,2,0,10,0,0
95,6,0,1,1,3,1,0,9,1,1
42,1,1,0,1,0,3,0,14,0,0
46,1,1,0,0,0,2,0,17,1,0
58,1,1,0,1,0,0,0,23,0,0
60,5,0,0,2,3,6,0,26,2,1
56,2,1,0,0,1,0,0,19,1,0
54,2,1,0,0,0,1,0,9,0,0
57,2,1,0,0,0,2,0,10,1,0
16,1,1,0,0,0,2,0,22,0,0
34,2,1,0,0,0,1,0,28,0,0
67,5,0,1,1,1,8,0,61,2,1
39,1,1,0,1,0,2,0,14,0,0
105,5,0,1,0,1,2,0,58,1,1
84,5,0,0,1,3,3,0,53,3,1
58,2,1,0,0,2,2,0,21,0,0
92,4,1,1,2,2,4,0,36,2,1
39,1,1,0,0,1,1,0,15,0,0
42,1,1,0,0,1,2,0,8,1,0
22,2,1,0,0,0,4,0,15,0,0
122,5,0,0,1,3,4,0,65,2,1
30,1,1,0,1,0,4,0,17,0,0
15,1,1,0,0,0,1,0,18,1,0
124,5,0,0,1,3,5,0,35,3,1
82,6,1,0,2,4,6,0,71,2,1
90,5,1,0,1,3,5,0,31,3,1
69,5,0,0,2,2,2,0,48,2,1
88,4,0,1,0,2,6,0,63,2,1
56,3,0,0,2,4,7,0,15,2,1
110,4,0,1,1,0,1,0,9,2,1
40,3,1,0,0,0,4,0,20,0,0
44,3,1,0,0,0,1,0,3,0,0
48,3,1,0,0,1,2,0,22,1,0
38,3,1,0,0,1,0,0,23,1,0
53,1,1,0,0,1,0,0,10,1,0
110,4,1,0,1,2,2,0,55,2,1
68,4,0,1,2,2,4,0,32,4,1
49,3,1,0,0,0,1,0,22,1,0
52,1,1,0,0,0,2,0,13,0,0
86,3,0,0,1,1,4,0,50,2,1
42,1,0,0,1,1,0,0,7,1,0
47,2,1,0,1,0,1,0,20,0,0
47,1,1,0,0,0,4,0,21,1,0
27,1,1,0,0,0,3,0,27,0,0
92,3,1,1,3,2,5,0,48,2,1
47,1,1,0,1,1,0,0,15,1,0
33,1,1,0,0,0,2,0,19,0,0
85,3,0,0,3,0,5,0,42,4,1
30,2,1,0,0,0,5,0,14,0,0
123,6,0,0,2,0,10,0,8,3,1
47,1,1,0,0,1,2,0,24,1,0
32,2,1,0,0,0,1,0,17,0,0
46,1,1,0,0,1,1,0,0,0,0
39,2,0,0,1,2,2,0,17,0,0
105,5,0,0,1,1,6,0,85,2,1
32,1,1,0,0,0,0,0,13,0,0
91,4,0,0,3,3,2,0,41,2,1
109,4,0,0,2,3,5,0,36,2,1
71,5,0,0,2,3,4,0,79,1,1
47,2,1,0,1,0,2,0,19,0,0
36,1,1,0,0,0,0,0,11,0,0
66,1,0,0,0,0,0,0,24,1,0
47,2,1,0,0,1,1,0,25,1,0
91,4,0,0,2,3,4,0,26,2,1
81,4,1,0,3,2,2,0,72,2,1
91,5,1,0,2,3,2,1,64,2,1
129,4,1,1,0,1,5,0,55,2,1
34,2,1,0,0,1,1,0,21,0,0
87,4,0,0,3,2,6,0,43,2,1
69,3,0,0,1,3,1,0,52,4,1
101,5,1,0,3,0,5,0,17,2,1
30,1,1,0,1,1,3,0,8,1,0
96,5,0,1,1,1,4,0,8,2,1
106,5,1,1,0,3,2,0,40,4,1
48,2,1,0,1,0,4,0,8,1,0
132,4,0,1,0,4,5,0,46,2,1
59,1,1,0,0,1,3,0,17,0,0
15,1,1,0,1,0,2,0,31,0,0
33,1,1,0,1,1,3,0,26,0,0
68,5,1,1,2,3,1,0,51,2,1
73,6,0,1,2,2,4,0,55,2,1
40,1,0,0,0,0,1,0,23,1,0
26,2,1,0,0,0,2,0,21,0,0
45,1,1,0,0,1,5,0,15,1,0
34,2,1,0,0,2,1,0,20,0,0
98,4,1,0,1,4,6,0,55,3,1
16,1,1,0,0,0,2,0,17,0,0
50,5,1,0,0,1,4,0,52,2,1
29,1,1,0,1,1,2,0,15,0,0
42,2,1,0,0,2,3,0,11,1,0
45,6,0,0,1,1,4,0,67,1,1
116,3,0,0,2,2,8,0,47,4,1
72,3,1,0,1,3,4,0,30,4,1
36,3,1,0,0,1,2,0,22,0,0
117,3,0,0,2,0,9,1,69,1,1
103,4,1,0,2,3,6,0,53,2,1
25,2,1,0,1,1,1,0,19,1,0
67,6,1,1,2,3,4,1,29,3,1
48,1,1,0,0,1,3,0,11,0,0
63,3,0,0,2,4,7,0,35,3,1
118,5,0,0,2,2,7,0,34,4,1
38,1,1,0,0,0,3,0,27,1,0
87,3,0,0,2,3,2,0,34,2,1
34,3,0,1,2,1,4,0,81,3,1
98,5,0,0,0,3,4,0,60,3,1
21,3,0,0,0,1,2,0,19,1,0
15,3,1,0,0,0,6,0,7,0,0
32,1,1,0,0,0,1,0,13,0,0
62,4,0,0,1,2,4,0,15,3,1
49,2,1,0,0,0,7,0,2,1,0
91,4,1,0,2,2,4,1,52,2,1
46,1,1,0,0,0,5,0,13,0,0
86,5,0,1,2,2,5,0,26,3,1
69,2,1,0,0,2,4,0,9,0,0
85,5,1,1,1,2,2,0,42,2,1
49,1,1,0,0,1,1,0,4,0,0
82,5,0,0,3,4,4,0,12,1,1
110,5,1,0,3,2,3,0,35,3,1
33,1,1,0,1,2,1,0,16,0,0
142,3,0,0,3,3,3,0,35,3,1
73,4,1,0,1,1,6,0,95,1,1
48,5,0,0,2,2,3,0,37,2,1
25,3,1,0,0,1,2,0,12,0,0
21,1,1,0,0,0,4,0,28,0,0
46,3,1,0,0,0,0,0,9,1,0
60,2,1,0,0,0,4,0,9,0,0
48,4,1,0,0,4,2,0,60,3,1
22,1,1,0,1,0,2,0,1,1,0
43,1,1,0,1,0,1,0,3,0,0
30,1,1,0,0,0,1,0,7,1,0
25,2,1,0,0,1,1,0,14,0,0
36,1,1,0,0,0,2,0,21,1,0
46,1,1,0,0,0,3,0,23,0,0
45,3,0,0,0,2,1,0,21,0,0
45,1,1,0,0,0,1,0,13,1,0
78,3,1,0,1,4,6,0,12,3,1
42,1,1,0,0,0,3,0,11,0,0
113,3,1,0,1,2,1,0,6,2,1
18,2,1,0,0,0,1,0,11,0,0
107,6,1,0,1,4,6,0,24,2,1
107,5,1,1,3,2,4,0,5,3,1
36,2,1,0,1,0,3,0,16,1,0
89,6,1,0,1,1,6,0,56,2,1
18,2,1,0,0,2,3,0,0,0,0
29,1,1,0,0,1,1,0,10,0,0
24,3,1,0,0,0,3,0,11,0,0
48,1,1,0,0,1,2,0,9,1,0
30,1,1,0,1,0,1,0,21,0,0
127,3,0,0,3,2,7,0,15,3,1
59,2,1,0,1,1,1,0,20,0,0
37,1,1,0,1,0,2,0,7,1,0
73,6,0,0,2,1,2,0,30,2,1
48,5,1,0,2,3,5,0,40,1,1
45,2,1,0,0,0,3,0,30,0,0
40,2,1,0,1,0,1,0,0,0,0
97,5,1,0,2,3,6,1,46,2,1
33,1,1,0,0,0,3,0,15,1,0
75,3,0,0,1,1,4,0,47,3,1
121,4,0,0,1,4,4,0,55,1,1
63,4,0,0,1,4,4,0,25,4,1
52,1,1,0,0,1,3,0,19,0,0
90,4,0,0,3,1,5,0,72,3,1
23,3,1,0,0,0,2,0,20,1,0
107,3,1,0,2,0,3,0,18,3,1
77,4,0,1,1,1,6,0,67,2,1
92,5,0,0,0,1,8,0,52,1,1
24,1,1,0,0,0,1,0,29,1,0
44,2,1,0,0,1,3,0,5,1,0
58,5,1,1,3,3,2,0,70,1,1
27,2,1,0,1,0,2,0,13,1,0
74,5,1,0,3,3,12,0,16,2,1
39,3,1,1,1,4,1,0,22,4,1
20,1,1,0,0,1,5,0,33,1,0
144,3,0,0,3,1,3,0,69,2,1
79,4,0,0,1,0,2,1,40,2,1
54,2,1,0,0,1,2,0,18,0,0
48,1,0,0,0,0,3,0,7,1,0
108,5,0,0,1,4,7,0,36,2,1
75,4,0,1,0,0,5,0,73,2,1
61,4,0,1,2,3,7,0,27,1,1
51,1,0,0,1,2,5,0,24,0,0
137,5,0,0,2,0,3,0,38,3,1
106,4,1,1,2,2,2,0,54,3,1
69,2,1,0,0,1,3,0,21,1,0
71,3,0,1,3,2,4,0,60,2,1
60,2,1,0,0,1,1,0,23,1,0
32,2,1,0,0,1,0,0,12,0,0
149,5,1,0,1,3,7,0,104,2,1
45,1,1,0,0,0,1,0,23,1,0
24,2,1,0,0,1,4,0,14,1,0
85,4,1,0,1,4,7,0,11,3,1
115,6,1,0,2,2,5,0,32,1,1
53,5,0,0,1,0,4,0,5,3,1
62,6,0,0,0,2,2,0,37,3,1
40,2,0,0,0,0,3,0,27,1,0
58,1,1,0,0,1,1,0,19,0,0
46,3,1,0,0,1,3,0,14,0,0
94,5,1,0,2,3,4,0,45,3,1
64,5,0,0,3,3,3,0,10,4,1
30,1,0,0,0,0,1,0,21,0,0
64,4,1,0,2,0,2,0,50,2,1
40,1,1,0,1,0,5,0,13,1,0
51,3,1,0,1,1,2,0,21,0,0
29,2,1,0,0,2,3,0,12,0,0
68,6,0,0,2,4,3,0,15,3,1
102,5,0,1,1,2,3,0,57,3,1
64,3,0,1,3,2,5,0,37,2,1
31,3,0,0,1,1,1,0,15,1,0
20,2,1,0,0,2,3,0,22,0,0
42,2,1,0,1,0,4,0,9,0,0
52,2,1,0,0,0,1,0,12,1,0
108,3,1,1,1,4,7,0,6,1,1
79,4,0,0,1,1,7,0,46,1,1
34,1,1,0,0,0,0,0,0,1,0
31,2,1,0,1,0,3,0,7,0,0
53,4,1,0,2,1,6,1,5,3,1
110,3,0,1,2,2,7,0,52,3,1
95,4,1,1,1,3,8,0,56,2,1
123,4,0,1,1,4,2,0,14,4,1
50,2,1,0,0,1,3,0,22,0,0
163,6,1,0,1,3,4,1,23,1,1
107,3,1,0,0,4,5,1,5,1,1
44,2,1,0,1,0,1,0,6,0,0
90,4,1,0,2,1,4,0,60,1,1
70,5,1,0,3,4,10,0,26,2,1
54,2,1,0,0,0,4,0,15,1,0
41,1,1,0,0,0,0,0,0,0,0
15,2,1,0,0,0,1,0,20,0,0
110,5,1,1,1,3,5,0,75,1,1
48,3,0,0,1,1,4,1,44,3,1
40,1,0,0,0,0,5,0,0,1,0
44,1,1,0,0,0,4,0,6,0,0
49,1,1,0,0,1,2,0,15,0,0
115,5,0,0,3,0,9,0,90,1,1
40,1,1,0,0,0,1,0,3,1,0
34,2,1,0,0,2,2,0,0,1,0
54,1,1,0,0,0,2,0,19,0,0
96,5,1,0,1,4,10,1,28,3,1
98,4,0,0,3,2,9,0,48,2,1
49,5,1,0,3,3,2,0,28,1,1
114,4,1,0,3,2,8,0,49,3,1
68,3,1,1,1,2,5,0,11,2,1
93,5,0,0,2,2,7,0,64,3,1
72,6,0,0,1,0,8,0,30,1,1
45,2,1,0,1,2,2,0,0,0,0
127,4,0,1,3,4,7,0,65,1,1
117,6,0,0,2,3,3,0,66,1,1
34,2,1,0,0,1,4,0,18,1,0
57,5,0,0,0,1,5,0,38,4,1
55,1,1,0,0,0,1,0,0,1,0
30,1,1,0,0,0,5,0,11,1,0
42,1,1,0,0,2,2,0,7,1,0
105,4,0,0,3,1,5,0,43,1,1
86,4,0,0,1,2,5,0,27,3,1
53,6,0,0,0,2,3,0,61,1,1
74,6,0,0,1,1,2,0,11,1,1
52,4,1,0,1,1,4,0,59,2,1
146,4,0,0,2,2,5,0,40,1,1
91,3,1,1,1,3,2,0,32,4,1
64,4,1,0,1,4,4,0,57,2,1
34,2,0,0,0,2,6,0,12,1,0
35,1,1,0,0,2,3,0,12,1,0
78,4,1,1,0,2,7,1,32,2,1
60,2,1,0,0,0,1,0,14,0,0
86,3,1,0,2,1,5,0,18,3,1
90,3,1,0,1,2,3,0,36,1,1
68,1,1,0,0,1,0,0,7,1,0
35,2,1,0,0,0,1,0,15,0,0
34,5,0,0,1,1,4,0,73,3,1
42,2,1,0,0,0,1,0,27,0,0
37,3,1,0,0,1,1,0,14,1,0
28,3,1,0,0,0,1,0,25,1,0
30,5,1,0,2,1,9,1,10,1,1
64,4,0,0,3,2,3,1,40,1,1
110,3,0,0,0,2,5,0,53,1,1
67,3,1,1,2,1,1,1,52,2,1
48,3,0,1,1,1,7,0,35,1,1
85,5,1,0,0,2,4,0,26,2,1
40,1,1,0,0,0,1,0,9,1,0
73,3,1,0,3,1,2,0,53,1,1
111,6,0,1,2,2,5,0,26,4,1
28,2,1,0,0,1,2,0,23,0,0
96,6,0,1,3,1,12,0,65,2,1
22,2,1,0,0,0,1,0,7,0,0
